x,y,Topic,Words,Size
3.2807696,9.758309,2696,remaining |  |  |  | ,19
7.2708907,12.087063,2697,gemini | grand | leo | grandeur | grande,19
4.205524,10.67272,2698,rest | rests | restrepo |  | ,18
4.787284,10.29652,2699,dispersion | prospered | dispersions |  | ,18
9.317742,12.853224,2700,peter | peteraf | rcf | mrio | mario,18
6.589982,10.971223,2701,proactive | proactively |  |  | ,18
9.046809,12.607728,2702,fredom | bob | timid | fredy | frederik,18
5.43823,10.821031,2703,foundations |  |  |  | ,18
4.0977054,12.155868,2704,guides |  |  |  | ,18
6.778587,10.491195,2705,posibilities | feasibilities |  |  | ,18
8.826651,10.275753,2706,almenara | almulhim | alumna | binladin | alda,18
0.89283437,10.85655,2707,coming | incoming |  |  | ,18
2.7497683,13.886803,2708,leveraging |  |  |  | ,18
3.1896355,12.7312975,2709,relate |  |  |  | ,18
1.5652822,10.697666,2710,removed | deleted |  |  | ,18
9.347895,12.878198,2711,wade | dirk | pau |  | ,18
3.8147466,8.570865,2712,release | released | releases | releasing | pop,18
8.34843,11.613715,2713,dolar | dolars | dolganova |  | ,18
8.795907,11.6379385,2714,gurbaxani | guerero | guenzi | guede | guarelo,18
7.3341722,11.781624,2715,hubmain |  |  |  | ,18
8.324322,12.416277,2716,machado | torado | machekhina | machina | torhonen,18
6.439037,13.278849,2717,parking | parked |  |  | ,18
4.815964,14.773811,2718,faculties |  |  |  | ,18
6.9490128,10.825098,2719,hapening | negotiation | hapened | negotiations | ,18
4.200943,11.409286,2720,targeted | targeting |  |  | ,18
7.2323112,11.573356,2721,tecnologas | tecnologa | tecnologica | teknologi | tecnolgicas,18
2.0811744,11.373703,2722,lies | lie |  |  | ,18
4.556643,12.323948,2723,mediated |  |  |  | ,18
6.126104,12.05389,2724,conversation | conversations |  |  | ,18
6.5465803,14.218513,2725,centralizes | centralized | centralize | centralization | centralizing,18
9.020549,11.870408,2726,chulalongkorn | chukalov | ruang | chuang | buyimikun,18
4.787187,12.358103,2727,uploads | uploading | upload | uploaded | ,18
8.161711,11.184752,2728,mipg | mio | mim | mi | xiaoxiao,18
5.3670545,12.0576515,2729,automated |  |  |  | ,18
2.258742,10.796118,2730,mines | serious | mine | laughed | fun,18
2.6074042,12.4790125,2731,indicating |  |  |  | ,18
8.246722,10.726287,2732,openes | ologies | olifles |  | ,18
2.4233308,14.402197,2733,payments | repayment | disbursement |  | ,18
6.3866735,11.817747,2734,cordinator | cordinators | terminals |  | ,18
4.3652163,13.641598,2735,republic | civic | repblica |  | ,18
1.8967147,10.3804655,2736,depend |  |  |  | ,18
9.246677,11.651864,2737,kbv | wulsvjbngryxzgtkfvwnuvhbuqywxfutdhoyljyblnexpyviqzldz |  |  | ,18
7.9853435,11.23516,2738,mcis | mgpti | mgti | msti | mci,18
8.672177,12.352912,2739,lichtblau | lisboa | lixin | ligent | lig,18
6.38356,11.800272,2740,onboard | onboarding | onboardhardware |  | ,18
2.7811618,12.48249,2741,marked | marks | marking | stamp | watermarks,18
3.9442365,9.35567,2742,expanded |  |  |  | ,18
9.235195,12.716256,2743,ericson | morison | jason | quayson | johanson,18
7.3313375,9.962359,2744,expresions | expreses | expresion | omnipresence | omnipresent,18
5.2357683,11.4923,2745,something |  |  |  | ,18
7.5753546,9.314585,2746,aplies | aplause |  |  | ,18
5.377949,11.110974,2747,axes | axismodule |  |  | ,18
4.3381467,8.741016,2748,adjust | adjusting |  |  | ,18
8.538593,10.680969,2749,oic | oab | orative | asistive | ir,18
4.128161,13.22892,2750,ethics | humanitarian |  |  | ,18
1.8739903,12.750112,2751,sampling | samplefieldnumbering |  |  | ,18
8.148294,11.746199,2752,pionering | pioner | pioners | pionered | ,18
3.4643881,13.761936,2753,job |  |  |  | ,18
4.034705,12.588759,2754,disclosure | disclosures | disclosing | disclosed | disclose,18
3.065268,9.542531,2755,continues |  |  |  | ,18
8.436453,12.476327,2756,dauphine | papadonikolaki | papadopoulos | papadaki | papa,18
2.8830452,10.499736,2757,unified | universal |  |  | ,18
2.9550788,13.500418,2758,sponsorship | sponsors | sponsored | sponsor | endorsed,18
9.064098,12.070681,2759,rusia | yuri | rusu | rusian | rusc,18
6.2308507,10.09685,2760,congruence | congres | congreso | remainder | modulus,18
7.8071475,11.834084,2761,tio | tig | tif | ras | bfo,18
9.412536,11.740576,2762,kpmg | kpn | spgamg | ckg | ,18
9.407982,11.548516,2763,saleh | schuh | sahu | schmolz | ,18
3.07742,11.984886,2764,ontologies | ontological | nomological | weblogic | ontology,18
7.667775,10.600011,2765,fil | fics | fic | fipb | fils,18
1.5101749,11.072544,2766,requests |  |  |  | ,18
3.2588618,11.587898,2767,event | eventful |  |  | ,18
8.975605,12.735926,2768,brown | brownfield |  |  | ,18
5.0143075,9.006847,2769,conceived | conception | conceptions | reproduction | impregnated,18
5.297903,15.019131,2770,alumni | seniority | alumnus |  | ,18
2.783381,11.948814,2771,phenomena | manifestations | manifestation |  | ,18
5.6012864,12.573696,2772,digitalisation |  |  |  | ,18
8.201512,12.5354,2773,bribiesca |  |  |  | ,18
5.2178893,14.943915,2774,doctorate |  |  |  | ,18
5.2242937,14.981546,2775,phd | phds |  |  | ,18
8.421237,12.573684,2776,vilareal | vilaverde | maltaverne | vila | vilario,18
2.0918756,10.608671,2777,shiroku | congratulations | congratulated | shilov | shi,18
2.1752045,10.559297,2778,outstanding | remarkable | remarkably | regards | spectacular,18
3.0022304,11.559098,2779,mentality | mental | mentalities | simplistic | nuances,18
7.3371015,9.884822,2780,comercialisation | comercialization | circulate | circumvent | circulates,18
2.5865233,9.703681,2781,excluded | excluding |  |  | ,18
9.262903,13.377374,2782,reyes | molina | reyestatsuru | homer | ,18
3.7924166,13.339875,2783,people |  |  |  | ,18
9.2706785,12.420909,2784,eglofstein | bavarian | ingolstadt | haenlein | bavaria,18
6.0321746,11.362246,2785,carbon |  |  |  | ,18
6.8357797,11.120298,2786,quo | mon | eck | mn | quot,18
3.6766946,14.560545,2787,consolidated |  |  |  | ,18
8.288235,13.063709,2788,wang | jungqing | jinping |  | ,18
6.399442,10.218674,2789,enquiries |  |  |  | ,18
2.4384775,10.475173,2790,profound |  |  |  | ,18
4.5727043,10.93008,2791,creativity |  |  |  | ,18
4.4686213,12.86567,2792,civil | civility |  |  | ,18
5.1576786,10.5436125,2793,underlying | prevailing |  |  | ,18
5.0470023,10.947902,2794,covering |  |  |  | ,18
2.4216576,14.4118,2795,payment | paypal |  |  | ,17
8.533486,12.452149,2796,baroso | barsoux | donoso | barcos | duclos,17
3.621193,14.59598,2797,incorporating |  |  |  | ,17
8.166781,10.189461,2798,ametsisoce | episodic |  |  | ,17
2.2571301,10.41022,2799,greatest |  |  |  | ,17
8.028673,12.072391,2800,tastle |  |  |  | ,17
9.388879,12.128473,2801,wichman | schuchman |  |  | ,17
9.240437,13.3527355,2802,cruz | polk | nez | rodrguez | ,17
6.1453614,11.941981,2803,sound | noise | listen | listening | sounding,17
9.159837,13.023589,2804,oliver |  |  |  | ,17
6.1527085,11.389413,2805,cube | cubesat | conway |  | ,17
9.29124,11.916942,2806,akhmetshin | kulchytsky | kulichkina | korovkina | ,17
2.6554768,10.82131,2807,convenience | transmodern | transmodernity | convenient | postmodern,17
4.4694295,9.621688,2808,existence |  |  |  | ,17
6.0190907,11.337686,2809,organic | crude |  |  | ,17
3.408013,9.172207,2810,prior |  |  |  | ,17
8.767006,12.126683,2811,almaraz | almasri | almaghthawi | alma | obrazovanie,17
2.3078685,10.933066,2812,friendly | welcoming | newcomers |  | ,17
9.089608,10.681062,2813,ber | dors | imr | dor | comer,17
9.287724,11.981661,2814,verlag | kyrychenko | mikhenko | kwiatkowski | fukawa,17
5.6809464,11.431364,2815,columns | column | columnist | col | ,17
6.021384,13.640651,2816,ecosystems |  |  |  | ,17
8.648419,11.342974,2817,hula | stela | hult | hudspith | ,17
4.587188,11.910517,2818,conduct | conductive | conduction |  | ,17
2.201908,11.659923,2819,validated |  |  |  | ,17
3.1353066,11.597315,2820,psychological | psychology | subconscious | pshycology | ,17
6.847508,12.490264,2821,enginers |  |  |  | ,17
8.41967,12.422316,2822,chanias |  |  |  | ,17
6.7867656,11.042442,2823,prosci | proc | procs | bfeac | ,17
5.697538,11.532166,2824,tabulation | tabulated | tab | tabs | ,17
9.250426,13.305473,2825,daz | sane |  |  | ,17
2.8121543,10.659849,2826,standardized |  |  |  | ,17
8.011918,10.580846,2827,icde | icse | icrine | icle | ,17
8.565465,11.983157,2828,amorim | multitude | amrtegui |  | ,17
7.8173523,11.800069,2829,tive | tichy | tified | tivti | tivlo,17
7.641138,10.527061,2830,fiften | fidy | cfchanel |  | ,17
3.3903604,11.255114,2831,spirit | soul |  |  | ,17
6.3346443,10.3558035,2832,interconected | interconection | hyperconected | interconecting | hyper,17
5.7303863,11.853581,2833,exponential | reactive | react | exponentialy | expo,17
7.2296925,10.884865,2834,des | den | desroches | desde | desrist,17
4.2964306,8.504215,2835,modified |  |  |  | ,17
4.847223,12.623284,2836,documentation | wikis | documenting |  | ,17
3.66578,12.663657,2837,participated | participatory |  |  | ,17
7.4877577,11.342753,2838,trafic | tronvol | travs |  | ,17
3.31594,12.016607,2839,causal | causals |  |  | ,17
5.298785,15.005078,2840,semester | semesters | tuition |  | ,17
1.9638507,11.691444,2841,statements |  |  |  | ,17
8.610696,12.24611,2842,bresinsky |  |  |  | ,17
6.116507,11.243383,2843,checklist | fostering | fostered | nurtured | checklists,17
4.5095263,9.274696,2844,grow |  |  |  | ,17
8.387209,12.533404,2845,pea | cardona | nstor | marina | corona,17
6.621689,11.85931,2846,solar | sun | sundstrom |  | ,17
3.5022318,11.086626,2847,safe | safely | harmful | safer | risky,17
3.9808755,14.613614,2848,organisational |  |  |  | ,17
9.2662,12.701338,2849,springer | jensen |  |  | ,17
0.86279815,10.887057,2850,brought |  |  |  | ,17
8.323849,11.064504,2851,tores |  |  |  | ,17
2.2917712,12.959323,2852,analyzes |  |  |  | ,17
3.2685053,12.707939,2853,mutual | versary | bility |  | ,17
2.1140456,12.854822,2854,tests |  |  |  | ,17
9.081178,11.408705,2855,rosman | rolout | rolins | klinskoye | botsman,17
9.372956,11.812545,2856,kapa | kreis | kare | kafel | kawamura,17
9.279362,11.840042,2857,wamba | kosheleva | kwadwo | koshgoftar | morish,17
8.140401,11.71947,2858,pavlou | pg | pas | pave | pases,17
4.764119,11.111352,2859,rounds | caliber |  |  | ,17
2.3254054,12.495851,2860,observe | observes | observing | observer | observers,17
4.418784,10.033236,2861,iterative | iteration | iteratively | recursos | iterate,17
8.907623,10.833203,2862,mendeley | mendelianae | mendhurwar | manosalva | manochehri,17
7.639952,14.376087,2863,worldwide |  |  |  | ,17
5.2572107,9.432817,2864,output | outputs |  |  | ,17
2.1889908,8.217187,2865,beginers | beginer |  |  | ,17
3.5286162,11.956004,2866,celebrate | festival | celebrating | celebration | celebrated,17
4.0056186,13.24769,2867,guests | guest | suit |  | ,17
3.562749,14.080698,2868,provider |  |  |  | ,17
5.717699,10.520678,2869,semi |  |  |  | ,17
9.379035,12.773168,2870,ian | alex | alexander | alexandra | ,17
7.6892705,13.59963,2871,san | sanasi | sanabria |  | ,17
4.72516,8.988533,2872,editor | editors | editing | editores | ,17
8.3160925,12.111405,2873,batery | bateries | batch | baty | bator,17
7.978993,11.698541,2874,latam | lagards | latipac | lat | lato,17
7.728315,11.014636,2875,cio | cios | cilo | ci | ,17
4.2503924,13.43569,2876,legislation | legislative | parliament | legislators | senate,17
8.501585,12.346063,2877,bar | baryshev | barow | barbalho | farow,17
5.055978,11.446053,2878,figures |  |  |  | ,17
7.5381937,10.254351,2879,ins | insti | instit | instigate | insular,17
7.2560816,11.170512,2880,regardles |  |  |  | ,17
2.7859316,9.799928,2881,alone |  |  |  | ,17
2.5793927,14.433906,2882,savings |  |  |  | ,17
3.6636767,14.618187,2883,inc | nyse | inci |  | ,17
2.6498435,8.847654,2884,never |  |  |  | ,17
1.3844149,11.065345,2885,sought |  |  |  | ,17
2.368216,12.760797,2886,evaluates |  |  |  | ,17
3.3731308,8.244786,2887,decade | decades |  |  | ,17
6.8461056,10.922757,2888,carying |  |  |  | ,17
1.2657378,10.771332,2889,ready | readying |  |  | ,17
4.3200083,11.519922,2890,directed | instructed | teaches |  | ,16
4.3019586,9.138909,2891,raised |  |  |  | ,16
5.57428,11.391676,2892,surface | static | idle | mesh | ,16
1.5134779,10.792649,2893,listed | sold | claimed | claim | ,16
4.704434,10.271201,2894,divided |  |  |  | ,16
8.272269,12.11816,2895,castilo | castao | camilo |  | ,16
4.5064554,13.380662,2896,insurance | insurers |  |  | ,16
3.8429475,11.254474,2897,achievements |  |  |  | ,16
5.0380483,9.688719,2898,formed | forming |  |  | ,16
8.89434,12.080101,2899,rajabifard | rajabi |  |  | ,16
2.5426898,14.33262,2900,expenses | tax | taxes | expense | deduction,16
5.7868547,11.053469,2901,fiber | fibre |  |  | ,16
9.270562,11.908015,2902,kirini | kiron | padrn | milenium | ,16
6.2395234,10.049521,2903,equiped | alized |  |  | ,16
8.137765,11.894313,2904,talti | tata | tal | talin | talietha,16
1.3096772,11.062817,2905,awarded | verified |  |  | ,16
4.1201606,13.385328,2906,campaigns | candidates | candidate | election | candidacy,16
4.4272094,13.775558,2907,authorities |  |  |  | ,16
3.7088292,14.540653,2908,corporation | ltd | corp | conglomerate | ,16
6.977384,11.62505,2909,wireles | timeles | thales | countles | careles,16
7.6774054,14.221943,2910,canada |  |  |  | ,16
7.6619453,12.296959,2911,colege |  |  |  | ,16
4.351585,9.998609,2912,algorithm | algorithms | algorithmic |  | ,16
5.6242228,11.012267,2913,fabric | weaved | weave | strands | woven,16
7.430245,9.397824,2914,atended |  |  |  | ,16
2.8275456,12.021792,2915,judgment | judgments |  |  | ,16
7.5271025,10.021461,2916,expres |  |  |  | ,16
4.3996496,12.00461,2917,sports | sport | recreational | olympics | nrl,16
6.442223,12.669962,2918,ride | minor | ridehailing | minors | mini,16
7.662152,11.380817,2919,cel | cer | cels | cet | ces,16
6.122986,11.789474,2920,emisions |  |  |  | ,16
1.9912559,11.0284605,2921,helping |  |  |  | ,16
8.423274,12.010028,2922,tamayo | tam | mira | tamari | mala,16
3.3912208,11.6150055,2923,typology | morphometry |  |  | ,16
4.465994,8.636464,2924,adapting |  |  |  | ,16
2.383376,12.3611145,2925,finding |  |  |  | ,16
4.593657,14.076438,2926,consult | consultancies | consultes | consulta | ,16
3.3094435,9.728424,2927,sizes |  |  |  | ,16
7.8182964,14.158517,2928,france |  |  |  | ,16
5.5095434,11.427888,2929,panel | panels |  |  | ,16
1.2643948,10.961748,2930,reached |  |  |  | ,16
3.3224351,12.555185,2931,interelationships | realism | realities | interelationship | ,16
2.562856,9.90903,2932,incorporates |  |  |  | ,16
5.755604,11.976163,2933,desk |  |  |  | ,16
3.2669754,10.346208,2934,lacks | lacking | inadequate | lacked | inability,16
3.1515675,11.807177,2935,regard | regardin | regarded |  | ,16
7.696777,10.326137,2936,enrich | enriched | enrichment | enriches | ,16
1.7388824,10.677475,2937,note |  |  |  | ,16
7.553415,10.06023,2938,exced | exchang | acta | expuestas | expide,16
8.851361,11.878027,2939,dunkle | dunde | dun |  | ,16
4.146384,10.014241,2940,enabler |  |  |  | ,16
5.994417,12.981362,2941,exploration | adventure |  |  | ,16
2.8072577,12.039748,2942,principle |  |  |  | ,16
3.265828,14.101246,2943,vendors | vendor | merchant | wholesale | merchants,16
1.9514598,8.847085,2944,count | counting | counter | counted | counts,16
8.804905,11.089627,2945,hsu | kmu | hsing | hsie | hagberg,16
1.9426539,11.185366,2946,true | fair |  |  | ,16
2.0697293,10.280775,2947,actual | actualy |  |  | ,16
4.1552587,8.930977,2948,enhances | enhance | enhancing | enhancer | ,16
8.134261,13.5818,2949,sao | so |  |  | ,16
8.354966,12.273974,2950,santiln | cambio | camacho | cam | santilan,16
7.0097075,10.483658,2951,disagre | disapear | disapeared | disagres | ,16
5.4152303,12.487484,2952,frontend | backend | frontlines | frontline | ,16
2.9430377,8.2042675,2953,night | morning | evening | lunch | bed,16
9.429023,11.7786045,2954,akter | koter | ksler | panter | kozbur,16
6.7461433,11.100747,2955,man | guys | girls | bud | guy,16
7.8136034,14.111072,2956,africa | african | leone | mauritius | ,16
7.0110083,8.491403,2957,comites |  |  |  | ,16
2.1825848,12.025003,2958,determination |  |  |  | ,16
6.175799,11.64042,2959,frequency | frequencies |  |  | ,16
8.711602,12.228931,2960,hanelt | han | kanwar | kanri | hninen,16
3.2867122,9.982817,2961,measurements |  |  |  | ,16
2.553583,10.170003,2962,varied | varying | varies | vary | ,16
2.22211,9.41693,2963,respectively |  |  |  | ,16
2.7977371,10.694236,2964,standardization |  |  |  | ,16
3.487628,13.967693,2965,employers | employer |  |  | ,16
5.960989,11.590323,2966,bond | bonds | bondar |  | ,16
8.825489,11.921372,2967,maedche | hamamurad | hamer | hamper | hamed,16
3.397021,12.92522,2968,relative |  |  |  | ,16
4.548575,14.162694,2969,analysts | analyst |  |  | ,16
9.0736265,13.223867,2970,paulo |  |  |  | ,16
4.1377344,10.803752,2971,embrace | embraces | clinging |  | ,16
7.846663,11.562615,2972,latidity |  |  |  | ,16
5.4686117,12.521126,2973,server | servers | apache |  | ,16
6.192693,12.023633,2974,spoke | speak | speaking | speaks | spoken,16
8.2313595,11.875938,2975,ipa | ipalo |  |  | ,16
1.0089256,10.32987,2976,decide | deciding | undecided |  | ,16
9.271239,12.634136,2977,sloan | crawford |  |  | ,16
4.991181,10.965971,2978,coverage |  |  |  | ,16
6.692535,11.280689,2979,maters |  |  |  | ,16
3.7274067,9.039609,2980,minimise | minimize | minimizing | minimizes | minimises,16
8.075701,11.16505,2981,plei | ple | plspredict | plutchik | plinary,16
6.124811,12.457219,2982,sdwan | vps | sdn | landsec | cervical,16
4.7864494,9.215503,2983,develops |  |  |  | ,16
8.805684,12.70733,2984,kamalaldin | sparta | pearl | helenius | rushchitsky,16
2.9256084,11.857725,2985,beliefs | agnostic | teachings | belief | skeptical,16
4.0461364,9.138238,2986,increases |  |  |  | ,16
7.0341773,10.187231,2987,incipient | incorect | incu | incluye | inclusivity,16
4.822515,13.282988,2988,citing | citation | citations | cite | ,16
1.0081315,10.309169,2989,decided |  |  |  | ,16
7.948364,11.205651,2990,mtds |  |  |  | ,16
6.048605,11.469869,2991,wave | waves | signals | signal | ,16
4.8778653,13.230443,2992,publishing | publish | publishable |  | ,16
7.8533597,11.633148,2993,lrp | lyft | lncs | lyn | lys,16
7.282287,9.313848,2994,acelerated | acentuated |  |  | ,16
3.7586467,9.836163,2995,miles | mile | miler | kilometer | ,16
9.344453,12.787268,2996,bentley | heath |  |  | ,16
5.366849,14.78371,2997,pedagogies | pedagogy | pdagodays | pedagogic | pdagogique,16
8.320804,11.228743,2998,nitzl | ni | nizl | nit | nir,16
5.3388495,10.964593,2999,roundtrip |  |  |  | ,16
2.5137255,14.444081,3000,funds |  |  |  | ,16
8.174283,10.300678,3001,elidjen | eli | eling | elie | elicer,16
4.068213,11.001057,3002,obstacles | obstacle |  |  | ,16
1.867095,12.063226,3003,interpret | interpreted | interpreting | interpretability | ,16
6.8890066,10.394167,3004,permanence | pertinent | perseverance | perpetuate | perationality,16
7.491523,7.697511,3005,sugest | howbeit |  |  | ,16
9.426096,12.902452,3006,jones | johnson | jackson | mayfield | ,16
5.1734076,15.0007105,3007,diploma | diplomas |  |  | ,16
3.0396655,8.82833,3008,faster | slower | quicker | fastest | ,16
7.402098,13.992385,3009,devon | savoy | rutland | thomson | milton,16
7.9894786,11.63245,3010,bms |  |  |  | ,16
8.592571,10.812901,3011,nicamrofsnart |  |  |  | ,16
1.6955817,10.579505,3012,trying |  |  |  | ,16
8.585253,11.766963,3013,pan | shmueli | papas | panw | panjaitan,16
7.039362,10.638629,3014,relx | rela | rel | rea | rez,16
3.3801625,10.099801,3015,multimethodology | multicriteria | multispectral |  | ,15
8.751621,11.436472,3016,gonzalo | gobierno | gonz | goinia | goedkop,15
2.7864435,10.125058,3017,substantial | considerable | substantialy |  | ,15
2.0961506,10.64859,3018,delighted | pleased | joy | delight | glory,15
4.664343,12.504578,3019,documentary | movie | film |  | ,15
8.22057,11.464436,3020,verhoef | vendramin | emulovlevart | emulov | ,15
9.034619,10.49864,3021,tobe | inbev | tobn | tobaco | waterbeach,15
9.456084,12.32838,3022,lin | tonder | linder | linde | ingram,15
8.287937,11.899425,3023,ciani | ciapei | ciampi | tadei | ciat,15
8.31691,12.925185,3024,yan | yez | yanex | yunus | yun,15
1.6360207,9.853175,3025,plus | also |  |  | ,15
1.018907,11.640493,3026,ups | upsala |  |  | ,15
2.913705,11.667574,3027,cognitive |  |  |  | ,15
8.823435,10.600523,3028,ment | ments |  |  | ,15
7.588524,11.407449,3029,xerox | xiqin | xslx | xix | xiwen,15
9.343835,12.908695,3030,daniel | dan |  |  | ,15
8.138204,11.90116,3031,vaf | vacum | vay | vacho | vac,15
8.096818,12.327184,3032,carijo | ichijo | ravesteijn | podjetja | podemos,15
8.388805,11.815267,3033,simi | analgica |  |  | ,15
3.9404318,11.234455,3034,intention | intent | urgence |  | ,15
8.71375,11.897629,3035,afternon | kriinen | nikitin | vaskelainen | leinonen,15
1.59894,10.232327,3036,sure |  |  |  | ,15
7.666333,13.783157,3037,aboriginal | tribe | seneca | maya | native,15
7.971502,11.197826,3038,wro | nlaic | nla | nlo | nle,15
8.373685,11.998321,3039,varona | varela | varzim | varga | varejo,15
5.6929803,12.945428,3040,rail |  |  |  | ,15
7.858932,11.313796,3041,nte | ntc | nta | rdae | ntu,15
8.256187,13.318005,3042,tao | laos | lao |  | ,15
7.0550294,10.042576,3043,unmaned | uncomon | unfrezing | unforesen | unwilingnes,15
2.089677,8.988104,3044,hundreds | thousands | thousand | hundred | ,15
4.4924617,8.678227,3045,adaptive |  |  |  | ,15
6.8241963,13.976046,3046,regions |  |  |  | ,15
4.3884234,8.608715,3047,customized | customised | customize | customization | customizable,15
7.9763875,13.9258585,3048,asian | chinese |  |  | ,15
1.1054075,11.389437,3049,sending | send | sends | outgoing | ,15
7.0663104,11.836404,3050,technische | technik | iordache |  | ,15
5.4816484,10.592323,3051,centric |  |  |  | ,15
6.51163,12.811974,3052,bicycle | bike | cycling | cyclists | motorcycle,15
3.3021975,8.435665,3053,latest |  |  |  | ,15
2.4681377,9.925499,3054,relatively | moderately | tended | comparatively | roughly,15
7.146708,11.941202,3055,rom | roms |  |  | ,15
8.721924,12.443246,3056,feliciano |  |  |  | ,15
7.9763346,11.236708,3057,mtc | mts | mtu | mto | mtco,15
5.0525045,12.584554,3058,formats |  |  |  | ,15
7.371947,9.713408,3059,aproval | umsetzen | aprovals | adagbonyin | ,15
4.63301,10.294513,3060,quotient |  |  |  | ,15
8.989661,12.65586,3061,melao | melo |  |  | ,15
9.45055,12.904841,3062,michael | michaelis | michaela |  | ,15
5.3128905,13.684015,3063,doctor | doctors | physician | anaesthetist | ,15
8.251364,13.081609,3064,peng |  |  |  | ,15
9.424314,13.128074,3065,newman | rics | palmer |  | ,15
5.6650963,12.60881,3066,infrastructures |  |  |  | ,15
5.3233404,12.038708,3067,automate | automating | script | automates | automatizes,15
2.7695456,13.956563,3068,save | saved | saving | saves | ,15
1.6640606,11.174688,3069,mentions |  |  |  | ,15
8.783093,10.525519,3070,ity | ities | pigy | itil | ,15
5.3400044,12.431707,3071,informatics |  |  |  | ,15
2.1570835,12.051921,3072,evidenced |  |  |  | ,15
3.7361615,10.198232,3073,maintaining |  |  |  | ,15
1.8864559,9.651051,3074,ultimately |  |  |  | ,15
8.902929,12.48492,3075,melo | melon | melba | martiano | ,15
3.6645386,11.439641,3076,predict | qpredict | predicts | predictor | ,15
7.6649933,14.402633,3077,internationaly |  |  |  | ,15
5.308772,13.3311205,3078,scientists | scientist |  |  | ,15
4.006589,9.702002,3079,compatible | compatibility | incompatible |  | ,15
3.82108,13.198471,3080,gender | female |  |  | ,15
2.2133918,8.215506,3081,initialy |  |  |  | ,15
6.0322266,10.525922,3082,internalized | purification | purity | internalize | ingestion,15
3.392657,9.669403,3083,tailored | tailor | tailoring |  | ,15
3.559954,9.384035,3084,renewal | renewed | renewals |  | ,15
2.4067018,13.625399,3085,worth |  |  |  | ,15
3.5847092,9.865587,3086,stay | staying | stays |  | ,15
4.2975345,13.467482,3087,democratic | democratization | liberalization | democratizing | democratize,15
5.001381,14.336715,3088,rectory |  |  |  | ,15
3.089263,14.015906,3089,store | jstor |  |  | ,15
4.3439612,8.565669,3090,redesign | redesigning | overhauled | remodeling | refurbishment,15
3.6666398,10.528409,3091,subsoil | submision | subside | subrogated | sublet,15
8.718661,12.916747,3092,clair | sylvie | serene | irene | ,15
4.176851,13.3686495,3093,regime | regulate | regulates | regulating | regimes,15
7.0284843,9.720911,3094,discus | discuses |  |  | ,15
2.4483829,13.947287,3095,price | prices | pricewaterh |  | ,15
2.8866158,9.930991,3096,percent |  |  |  | ,15
6.2088113,11.092397,3097,spectrum | diligence | diligent |  | ,15
7.7046304,12.990928,3098,instituciones | avaliao | satisfao | institucional | inovao,15
5.575403,10.130409,3099,catalyst | protein | enzyme | catalysing | enzymes,15
7.4514775,11.662256,3100,teichert | timothe | teuteberg | tember | ,15
5.412281,10.081595,3101,unstructured | restructure | restructured | restructures | restatement,15
6.93807,10.598633,3102,rec | recife | recal | repre | recurent,15
5.3053355,12.522855,3103,physics | physicist | velocity | phys | ,15
7.7759666,11.85707,3104,tas | tacit | tation | tat | taf,15
9.342901,11.742815,3105,keping | kerber | keleher | ketchen | keomany,15
8.352365,11.931342,3106,vuorikari |  |  |  | ,15
9.082053,11.720689,3107,bel | belk | belenger | belitski | vrk,15
4.0806785,10.474242,3108,abilities |  |  |  | ,15
3.9463248,8.644982,3109,modernising | modernize | exposes | expose | modernizing,15
6.4856296,12.784209,3110,drives | disk |  |  | ,15
8.875276,11.974415,3111,bharadwaj | tboungkhmom | qjgkmj | bmj | bjrkdahl,15
5.1445127,14.231191,3112,trained |  |  |  | ,15
9.062487,12.6711855,3113,lalou | lucas | lalic | lal | jairo,15
6.8208847,11.052801,3114,porgproc | orgproc | porg |  | ,15
6.630271,11.074248,3115,porgplan | orgplan |  |  | ,15
3.6062934,9.472642,3116,lifecycle | lifetime | indefinitely |  | ,15
7.3304615,11.330444,3117,comonly | mengual | comodities | neation | ,15
3.7612882,10.148762,3118,maintained | maintains |  |  | ,15
4.7989964,12.620029,3119,informational | informative | informationology |  | ,15
3.6981623,11.260039,3120,prospective | prospects | reluctant |  | ,15
8.024119,10.1952505,3121,ens | ence | envisaging | envisage | env,15
5.8573236,10.925319,3122,atractive | atraction | atractions | topography | orthogonal,14
9.108075,13.161291,3123,revista | revistas |  |  | ,14
1.6792204,10.600792,3124,fixed | fix |  |  | ,14
6.654952,11.072961,3125,son | sons | brother |  | ,14
1.3409936,11.523212,3126,extraction | extract | extracts | extracting | ,14
2.8774896,12.971413,3127,incentives | incentive |  |  | ,14
2.3453498,12.937563,3128,anlisis | analiticai | analisi |  | ,14
7.009796,8.488122,3129,compasion | compeling | compas | compasionate | ,14
2.3377602,9.746263,3130,equivalent | comparable | alike |  | ,14
5.8857665,10.433053,3131,intersection | intersects | intersectoral | intersections | ,14
4.1982193,14.2915325,3132,chairman | chairpersons | chaired |  | ,14
7.8559833,14.167803,3133,austria | slovenia | hungarian | czech | austrian,14
3.8689802,12.274077,3134,artifact | artifacts | artefacts |  | ,14
7.026895,11.544442,3135,dimensionsanex | strategyanex | observationsanex | trendsanex | stationsanex,14
8.6298,12.124174,3136,gileva | gilev | gildenir | gilchriest | gilig,14
8.370062,12.132593,3137,budweiser | yuet |  |  | ,14
7.964197,14.032943,3138,munich | mnchen |  |  | ,14
